order_id,customer_id,order_date,total_amount,status
3577,553,2024-03-26,485.93,Confirmed
3578,815,2019-12-11,12.99,Confirmed
3579,718,2023-10-31,179.98,Shipped
3580,129,2019-12-23,99.99,Shipped
3581,936,2023-05-03,139.98,Delivered
3582,914,2022-10-31,69.99,Delivered
3583,602,2020-01-09,139.98,Shipped
3584,168,2020-07-22,49.99,Confirmed
3585,460,2022-05-05,49.99,Delivered
3586,175,2024-05-13,149.99,Confirmed
3587,126,2024-03-17,99.99,Processed
3588,592,2022-06-13,542.89,Confirmed
3589,118,2024-03-31,129.99,Confirmed
3590,316,2023-05-29,280.92,Processed
3591,850,2021-09-16,49.99,Shipped
3592,499,2023-08-01,181.96,Delivered
3593,660,2019-12-09,29.99,Confirmed
3594,404,2023-09-27,179.98,Confirmed
3595,794,2022-10-02,49.99,Processed
3596,296,2022-01-04,59.98,Shipped
3597,349,2021-06-08,132.97,Confirmed
3598,303,2023-12-30,239.98,Processed
3599,649,2019-10-16,49.99,Shipped
3600,703,2024-02-10,49.99,Shipped
3601,458,2023-02-20,29.99,Delivered
3602,241,2024-05-24,119.99,Delivered
3603,486,2019-05-26,39.98,Confirmed
3604,848,2023-12-01,49.98,Confirmed
3605,83,2023-05-15,19.99,Shipped
3606,280,2022-01-08,79.97,Delivered
3607,29,2022-08-22,204.97,Shipped
3608,139,2022-03-27,24.99,Shipped
3609,697,2019-11-30,37.98,Shipped
3610,618,2021-06-15,49.99,Delivered
3611,550,2020-02-09,99.98,Processed
3612,952,2022-05-25,54.98,Processed
3613,31,2023-08-16,109.97,Processed
3614,379,2024-05-11,49.98,Shipped
3615,536,2021-03-04,379.89,Confirmed
3616,84,2023-09-18,29.99,Confirmed
3617,996,2022-10-28,129.99,Shipped
3618,596,2023-03-06,129.96,Shipped
3619,846,2024-05-19,49.98,Confirmed
3620,63,2023-01-11,29.99,Shipped
3621,656,2019-12-26,18.99,Confirmed
3622,767,2023-04-29,49.98,Delivered
3623,366,2024-05-23,89.97,Shipped
3624,646,2021-10-22,43.98,Delivered
3625,422,2023-12-26,49.99,Confirmed
3626,977,2022-09-22,175.94,Confirmed
3627,810,2023-06-20,69.97,Processed
3628,179,2023-05-09,99.99,Shipped
3629,580,2023-10-01,510.9,Shipped
3630,115,2022-10-02,284.94,Delivered
3631,122,2021-06-16,469.95,Processed
3632,41,2023-11-18,49.98,Delivered
3633,355,2021-08-21,149.97,Confirmed
3634,529,2021-09-10,172.96,Processed
3635,643,2020-02-04,39.98,Shipped
3636,833,2021-01-07,99.98,Delivered
3637,698,2022-08-09,19.99,Processed
3638,388,2024-05-14,29.99,Shipped
3639,888,2024-02-15,107.97,Confirmed
3640,815,2021-09-03,99.99,Shipped
3641,838,2023-08-18,99.98,Processed
3642,179,2024-02-25,134.98,Processed
3643,21,2021-07-16,49.99,Confirmed
3644,939,2022-07-24,179.97,Confirmed
3645,268,2024-02-12,229.96,Delivered
3646,750,2023-04-25,24.99,Processed
3647,774,2019-12-31,19.99,Shipped
3648,377,2021-11-15,209.97,Processed
3649,740,2021-11-12,24.99,Delivered
3650,935,2023-05-30,59.99,Confirmed
3651,785,2023-11-14,49.99,Confirmed
3652,666,2024-02-12,59.98,Processed
3653,474,2023-09-30,49.99,Delivered
3654,528,2023-10-31,72.98,Shipped
3655,442,2024-02-22,69.99,Delivered
3656,128,2023-06-06,64.99,Confirmed
3657,770,2024-04-23,39.98,Processed
3658,108,2019-10-04,164.96,Confirmed
3659,464,2022-10-03,99.99,Shipped
3660,958,2024-05-01,39.98,Processed
3661,987,2022-06-13,15.99,Delivered
3662,704,2022-08-09,79.98,Processed
3663,908,2020-03-16,69.99,Confirmed
3664,231,2024-05-29,59.99,Confirmed
3665,586,2022-03-28,485.91,Processed
3666,157,2022-11-11,49.99,Processed
3667,32,2024-04-14,29.99,Confirmed
3668,751,2023-11-18,19.99,Confirmed
3669,572,2023-06-15,39.99,Delivered
3670,769,2021-04-14,49.99,Shipped
3671,23,2023-03-20,154.98,Confirmed
3672,204,2022-04-26,105.96,Confirmed
3673,229,2020-08-24,99.97,Delivered
3674,434,2023-01-04,319.93,Processed
3675,201,2023-02-03,32.98,Processed
3676,50,2022-12-24,129.97,Confirmed
3677,301,2023-03-23,59.98,Confirmed
3678,236,2023-11-09,99.98,Shipped
3679,7,2023-12-13,49.99,Processed
3680,670,2024-04-07,159.95,Delivered
3681,154,2023-12-22,29.99,Shipped
3682,887,2023-03-21,129.99,Processed
3683,661,2021-10-27,59.98,Delivered
3684,574,2021-11-16,19.99,Processed
3685,29,2022-03-22,293.91,Shipped
3686,20,2022-07-24,19.99,Confirmed
3687,170,2023-10-07,73.96,Delivered
3688,193,2022-12-31,119.97,Processed
3689,383,2021-11-03,19.99,Confirmed
3690,938,2023-03-14,29.99,Shipped
3691,152,2024-01-02,189.97,Shipped
3692,72,2023-03-20,79.98,Shipped
3693,106,2023-09-20,124.98,Processed
3694,966,2021-06-11,49.99,Delivered
3695,124,2023-11-22,409.94,Shipped
3696,269,2023-07-24,29.99,Delivered
3697,491,2024-03-12,19.99,Shipped
3698,419,2023-05-27,182.95,Shipped
3699,84,2023-05-12,209.96,Shipped
3700,65,2021-03-12,59.99,Delivered
3701,657,2022-03-11,177.96,Processed
3702,57,2023-08-07,84.98,Confirmed
3703,621,2021-05-24,145.97,Shipped
3704,635,2024-05-17,19.99,Shipped
3705,146,2022-12-03,24.99,Delivered
3706,519,2022-10-10,18.99,Processed
3707,581,2022-07-21,99.99,Confirmed
3708,688,2021-12-22,149.97,Processed
3709,429,2022-08-23,189.98,Delivered
3710,722,2020-09-24,249.97,Shipped
3711,247,2021-02-15,119.98,Confirmed
3712,904,2023-01-09,59.99,Confirmed
3713,646,2023-04-12,119.98,Shipped
3714,578,2023-11-08,149.97,Processed
3715,736,2021-12-18,99.98,Shipped
3716,451,2024-01-07,24.99,Processed
3717,290,2023-07-07,254.95,Delivered
3718,908,2023-02-23,49.99,Processed
3719,596,2024-02-27,214.95,Delivered
3720,980,2024-04-13,19.99,Processed
3721,453,2022-02-25,29.99,Delivered
3722,797,2024-01-27,124.97,Processed
3723,423,2023-12-16,229.95,Delivered
3724,881,2020-12-06,209.96,Confirmed
3725,825,2023-11-02,175.95,Delivered
3726,383,2023-10-06,53.97,Processed
3727,165,2020-08-29,129.97,Shipped
3728,532,2023-06-15,339.96,Confirmed
3729,74,2021-06-17,12.99,Delivered
3730,440,2024-05-11,239.97,Shipped
3731,158,2023-03-18,55.97,Delivered
3732,79,2022-12-03,169.96,Confirmed
3733,887,2022-01-21,292.93,Delivered
3734,729,2023-12-06,152.96,Processed
3735,427,2022-01-16,49.99,Shipped
3736,498,2022-10-23,219.92,Shipped
3737,824,2022-10-17,309.97,Processed
3738,457,2021-07-01,37.98,Shipped
3739,569,2024-03-09,64.99,Confirmed
3740,132,2022-11-21,109.97,Processed
3741,107,2023-04-13,149.97,Processed
3742,919,2024-05-24,89.97,Shipped
3743,593,2024-04-12,59.99,Confirmed
3744,760,2023-11-08,64.99,Confirmed
3745,984,2023-08-12,59.99,Confirmed
3746,513,2023-04-27,19.99,Confirmed
3747,226,2023-09-19,72.97,Shipped
3748,283,2023-04-24,269.95,Confirmed
3749,241,2024-05-12,279.95,Shipped
3750,251,2022-05-01,119.96,Confirmed
3751,407,2023-11-01,59.99,Processed
3752,300,2023-08-22,25.98,Processed
3753,260,2023-11-17,169.98,Shipped
3754,74,2022-07-01,99.99,Processed
3755,831,2022-10-12,49.99,Confirmed
3756,967,2021-09-16,142.98,Delivered
3757,728,2022-08-25,108.95,Shipped
3758,445,2022-07-08,49.98,Shipped
3759,84,2021-09-04,400.93,Processed
3760,791,2022-05-03,79.98,Shipped
3761,489,2023-10-07,117.96,Shipped
3762,736,2022-04-19,129.97,Processed
3763,427,2022-04-07,59.99,Shipped
3764,208,2019-01-19,201.93,Confirmed
3765,133,2024-04-01,119.99,Confirmed
3766,3,2021-04-10,59.98,Processed
3767,761,2021-04-24,29.99,Delivered
3768,798,2023-12-31,31.98,Delivered
3769,901,2020-05-16,185.95,Shipped
3770,997,2022-09-10,152.97,Processed
3771,366,2024-04-02,49.99,Processed
3772,23,2023-03-10,29.99,Shipped
3773,147,2020-01-23,25.98,Processed
3774,759,2024-05-23,19.99,Delivered
3775,467,2022-08-09,88.96,Confirmed
3776,623,2021-09-01,49.99,Shipped
3777,765,2022-12-15,179.97,Shipped
3778,180,2018-10-08,49.99,Processed
3779,354,2020-09-14,119.99,Delivered
3780,632,2024-05-19,259.96,Confirmed
3781,363,2021-04-13,149.99,Shipped
3782,815,2021-12-10,75.97,Confirmed
3783,797,2024-04-13,19.99,Processed
3784,415,2020-05-30,129.97,Delivered
3785,43,2021-05-07,49.99,Confirmed
3786,367,2020-07-23,29.99,Shipped
3787,346,2022-03-29,49.99,Confirmed
3788,811,2024-03-11,85.96,Confirmed
3789,925,2022-01-18,199.97,Processed
3790,703,2023-07-23,39.98,Shipped
3791,147,2024-01-30,18.99,Shipped
3792,906,2021-07-17,199.96,Confirmed
3793,746,2023-10-04,29.99,Confirmed
3794,607,2024-03-29,39.98,Confirmed
3795,656,2022-02-05,49.98,Confirmed
3796,166,2021-03-27,94.98,Processed
3797,258,2022-01-21,184.95,Confirmed
3798,264,2022-12-19,179.97,Processed
3799,728,2023-05-30,239.95,Processed
3800,590,2022-03-24,59.98,Delivered
3801,886,2023-05-13,37.98,Processed
3802,752,2023-06-09,29.99,Delivered
3803,793,2019-11-28,99.99,Shipped
3804,376,2023-06-18,29.99,Confirmed
3805,583,2020-09-24,209.94,Processed
3806,618,2022-09-05,79.98,Processed
3807,897,2023-10-23,134.96,Processed
3808,307,2023-08-17,99.99,Delivered
3809,268,2024-03-22,164.95,Shipped
3810,335,2020-11-05,309.93,Delivered
3811,929,2024-03-27,65.97,Confirmed
3812,303,2023-07-22,239.97,Processed
3813,334,2021-06-12,19.99,Shipped
3814,10,2023-07-06,399.96,Confirmed
3815,698,2022-01-13,109.97,Delivered
3816,980,2024-03-03,255.93,Confirmed
3817,669,2022-05-16,40.98,Shipped
3818,213,2023-01-22,274.94,Confirmed
3819,887,2023-05-28,59.98,Delivered
3820,779,2023-11-18,49.98,Shipped
3821,304,2023-03-21,69.99,Shipped
3822,339,2022-06-01,59.99,Confirmed
3823,545,2022-11-19,282.93,Shipped
3824,721,2022-09-01,119.97,Confirmed
3825,804,2022-05-15,169.94,Shipped
3826,137,2023-07-22,159.96,Shipped
3827,55,2023-10-28,179.98,Confirmed
3828,802,2022-05-23,99.99,Delivered
3829,254,2023-09-06,25.98,Confirmed
3830,779,2024-04-21,109.98,Processed
3831,547,2024-03-16,24.99,Delivered
3832,788,2024-04-24,59.98,Processed
3833,59,2023-11-08,51.97,Confirmed
3834,615,2024-05-29,184.97,Confirmed
3835,700,2021-04-05,164.96,Confirmed
3836,718,2024-05-22,204.95,Confirmed
3837,601,2023-03-08,31.98,Delivered
3838,820,2023-08-23,19.99,Confirmed
3839,41,2023-11-06,149.97,Processed
3840,764,2021-10-10,99.98,Confirmed
3841,581,2024-01-09,489.91,Confirmed
3842,939,2023-01-04,114.98,Confirmed
3843,132,2020-01-13,234.96,Confirmed
3844,145,2022-02-16,199.97,Confirmed
3845,746,2021-10-28,79.98,Confirmed
3846,639,2022-12-11,49.99,Shipped
3847,840,2023-08-18,49.99,Shipped
3848,72,2024-05-31,397.86,Shipped
3849,254,2022-06-03,119.98,Processed
3850,125,2024-04-07,69.99,Processed
3851,344,2023-09-24,39.98,Confirmed
3852,89,2023-08-07,24.99,Processed
3853,122,2021-05-08,204.93,Processed
3854,12,2023-12-09,159.97,Processed
3855,416,2021-02-03,62.97,Processed
3856,163,2021-05-17,49.99,Shipped
3857,911,2021-03-31,149.97,Shipped
3858,583,2021-09-01,391.88,Confirmed
3859,487,2021-06-17,99.98,Delivered
3860,850,2023-02-20,49.98,Shipped
3861,285,2023-05-19,97.96,Delivered
3862,362,2023-10-25,155.96,Confirmed
3863,122,2022-04-20,359.93,Shipped
3864,270,2023-05-04,49.99,Confirmed
3865,271,2023-11-24,129.98,Confirmed
3866,445,2021-04-08,24.99,Shipped
3867,69,2022-09-20,249.9,Confirmed
3868,584,2020-10-01,49.98,Shipped
3869,6,2024-01-16,59.98,Processed
3870,835,2024-04-10,319.92,Delivered
3871,841,2024-04-27,69.99,Shipped
3872,141,2024-04-26,59.99,Shipped
3873,748,2023-06-15,229.98,Processed
3874,660,2021-01-08,129.98,Confirmed
3875,453,2021-12-01,569.94,Delivered
3876,763,2022-08-21,31.98,Shipped
3877,580,2020-11-23,299.98,Shipped
3878,931,2021-04-11,169.97,Confirmed
3879,165,2019-10-06,29.99,Confirmed
3880,344,2020-10-29,24.99,Confirmed
3881,447,2021-07-23,69.99,Confirmed
3882,610,2024-05-06,194.96,Shipped
3883,890,2023-02-28,49.99,Processed
3884,178,2024-02-13,109.97,Confirmed
3885,976,2023-06-26,145.97,Confirmed
3886,482,2024-01-30,189.97,Shipped
3887,663,2022-12-23,69.99,Confirmed
3888,117,2023-08-22,215.94,Delivered
3889,784,2022-02-18,59.98,Delivered
3890,492,2023-06-02,49.99,Confirmed
3891,698,2020-08-03,294.95,Processed
3892,144,2023-10-15,129.99,Processed
3893,547,2024-04-07,49.99,Processed
3894,846,2024-05-31,349.94,Confirmed
3895,568,2023-02-09,84.98,Confirmed
3896,204,2021-05-30,149.97,Processed
3897,2,2024-01-29,164.97,Processed
3898,761,2020-04-09,179.98,Shipped
3899,794,2021-10-24,24.99,Processed
3900,578,2023-07-11,99.98,Confirmed
3901,239,2024-01-11,59.98,Shipped
3902,714,2021-07-21,179.96,Processed
3903,940,2022-09-05,19.99,Delivered
3904,473,2021-10-13,119.99,Delivered
3905,74,2022-11-04,25.98,Confirmed
3906,735,2023-11-21,99.99,Processed
3907,378,2022-01-23,269.96,Processed
3908,75,2022-06-25,174.95,Confirmed
3909,445,2023-08-09,29.99,Confirmed
3910,253,2021-02-13,49.98,Shipped
3911,47,2023-11-05,19.99,Delivered
3912,178,2023-07-15,479.94,Confirmed
3913,911,2021-07-31,39.98,Processed
3914,80,2024-05-16,125.95,Shipped
3915,95,2023-11-18,124.97,Confirmed
3916,111,2024-03-09,99.99,Processed
3917,31,2023-09-11,12.99,Confirmed
3918,793,2019-04-14,129.99,Confirmed
3919,167,2021-06-26,19.99,Delivered
3920,748,2023-10-22,99.99,Shipped
3921,831,2021-12-04,79.97,Delivered
3922,59,2023-11-11,469.92,Delivered
3923,625,2021-06-09,15.99,Processed
3924,991,2022-05-25,84.98,Processed
3925,843,2024-02-05,179.96,Shipped
3926,716,2023-10-28,199.97,Processed
3927,459,2019-09-20,49.99,Confirmed
3928,347,2022-03-06,37.98,Delivered
3929,550,2023-10-02,144.97,Delivered
3930,383,2022-10-08,145.97,Shipped
3931,302,2024-04-01,137.97,Confirmed
3932,549,2023-09-13,29.99,Delivered
3933,559,2024-02-28,69.96,Shipped
3934,612,2023-08-01,49.99,Delivered
3935,779,2022-01-11,19.99,Delivered
3936,109,2024-04-15,69.99,Shipped
3937,354,2022-09-16,49.99,Confirmed
3938,608,2020-11-21,99.99,Processed
3939,941,2022-08-29,19.99,Processed
3940,934,2021-11-02,99.98,Delivered
3941,722,2019-04-04,39.98,Confirmed
3942,817,2023-08-26,24.99,Processed
3943,90,2023-08-15,109.96,Shipped
3944,390,2021-03-08,69.99,Confirmed
3945,952,2024-01-01,29.99,Confirmed
3946,358,2020-01-13,128.95,Shipped
3947,367,2021-06-18,39.98,Confirmed
3948,935,2023-07-18,82.98,Confirmed
3949,892,2020-07-19,39.98,Confirmed
3950,735,2024-02-13,29.99,Delivered
3951,585,2021-09-04,427.93,Confirmed
3952,897,2024-05-14,299.94,Processed
3953,474,2023-01-25,129.99,Delivered
3954,393,2021-09-01,119.98,Confirmed
3955,671,2021-04-10,99.98,Processed
3956,900,2021-06-11,49.99,Processed
3957,382,2024-02-18,49.98,Shipped
3958,812,2018-07-26,49.99,Confirmed
3959,395,2023-02-27,209.97,Processed
3960,719,2024-04-07,19.99,Confirmed
3961,336,2024-04-23,129.99,Shipped
3962,841,2024-05-03,139.98,Shipped
3963,106,2023-10-03,69.99,Processed
3964,907,2023-06-16,49.99,Processed
3965,370,2024-05-05,39.98,Processed
3966,420,2023-09-27,79.98,Confirmed
3967,331,2024-05-14,18.99,Confirmed
3968,703,2024-02-23,119.98,Shipped
3969,111,2024-04-30,85.97,Shipped
3970,83,2023-08-31,185.96,Shipped
3971,52,2021-11-27,19.99,Delivered
3972,476,2021-03-12,59.99,Shipped
3973,740,2023-12-09,369.96,Shipped
3974,941,2021-09-04,155.95,Confirmed
3975,198,2022-08-11,39.98,Shipped
3976,884,2019-08-02,149.99,Confirmed
3977,56,2023-11-29,69.99,Shipped
3978,945,2021-10-20,369.96,Confirmed
3979,420,2023-01-19,259.96,Confirmed
3980,923,2021-01-22,104.97,Shipped
3981,982,2021-11-21,59.98,Confirmed
3982,662,2023-07-04,62.98,Processed
3983,915,2023-08-13,59.99,Confirmed
3984,811,2022-12-24,49.98,Processed
3985,72,2023-02-26,119.98,Confirmed
3986,303,2022-09-21,99.98,Processed
3987,157,2022-06-17,39.98,Delivered
3988,50,2019-08-09,49.99,Confirmed
3989,126,2023-10-12,49.98,Delivered
3990,770,2023-02-21,129.99,Delivered
3991,806,2021-06-10,44.98,Processed
3992,849,2023-04-15,12.99,Shipped
3993,451,2021-08-19,169.98,Processed
3994,906,2022-06-13,249.96,Processed
3995,683,2023-05-17,15.99,Confirmed
3996,66,2021-08-06,24.99,Shipped
3997,47,2019-08-08,25.98,Confirmed
3998,483,2024-03-28,49.99,Delivered
3999,454,2022-10-22,24.99,Confirmed
4000,125,2023-10-31,219.95,Confirmed
4001,992,2022-04-26,25.98,Shipped
4002,294,2024-01-27,135.97,Shipped
4003,882,2021-12-11,189.97,Processed
4004,158,2023-10-20,49.98,Shipped
4005,134,2021-05-18,19.99,Shipped
4006,243,2023-12-30,49.99,Processed
4007,781,2022-12-17,69.99,Processed
4008,353,2023-09-22,25.98,Shipped
4009,722,2023-11-16,199.97,Delivered
4010,157,2023-03-01,24.99,Delivered
4011,335,2020-05-26,49.98,Shipped
4012,976,2022-01-12,99.99,Shipped
4013,222,2022-01-15,29.99,Processed
4014,933,2022-07-30,134.97,Confirmed
4015,117,2023-03-23,39.99,Shipped
4016,472,2022-08-22,179.98,Processed
4017,877,2023-12-24,119.98,Confirmed
4018,823,2022-10-02,119.99,Delivered
4019,958,2024-05-10,179.95,Shipped
4020,296,2023-08-03,49.99,Delivered
4021,735,2024-01-06,49.99,Processed
4022,775,2021-04-23,132.95,Shipped
4023,959,2021-05-05,49.98,Delivered
4024,994,2021-08-17,129.99,Shipped
4025,559,2024-02-24,69.99,Delivered
4026,268,2024-02-20,209.97,Processed
4027,447,2022-09-24,157.96,Processed
4028,663,2022-10-13,29.99,Confirmed
4029,306,2023-01-15,115.97,Delivered
4030,618,2021-09-16,170.95,Confirmed
4031,428,2024-04-22,19.99,Shipped
4032,520,2020-02-08,99.99,Confirmed
4033,196,2023-08-09,139.98,Processed
4034,570,2024-04-27,59.98,Shipped
4035,820,2022-05-03,139.97,Processed
4036,606,2024-04-30,129.97,Shipped
4037,932,2024-01-26,69.99,Processed
4038,312,2021-12-01,107.97,Shipped
4039,196,2022-04-20,29.99,Processed
4040,917,2024-02-18,29.99,Delivered
4041,620,2023-04-30,189.98,Processed
4042,535,2022-11-16,43.98,Delivered
4043,118,2023-12-04,349.91,Confirmed
4044,776,2022-01-16,49.99,Delivered
4045,926,2024-05-03,139.96,Confirmed
4046,475,2022-04-16,89.96,Confirmed
4047,523,2022-07-18,49.98,Delivered
4048,828,2024-02-06,124.97,Processed
4049,626,2024-05-25,24.99,Confirmed
4050,544,2024-03-25,39.99,Delivered
4051,358,2022-01-28,49.98,Confirmed
4052,706,2021-07-20,339.93,Delivered
4053,643,2020-02-16,49.99,Confirmed
4054,266,2024-02-21,219.97,Processed
4055,65,2022-09-11,339.96,Shipped
4056,418,2021-12-06,59.98,Processed
4057,289,2024-05-12,185.95,Shipped
4058,634,2024-05-02,24.99,Shipped
4059,136,2018-11-17,47.97,Delivered
4060,5,2024-03-21,75.96,Delivered
4061,449,2022-10-11,129.94,Processed
4062,276,2023-11-03,39.99,Shipped
4063,906,2021-02-21,19.99,Delivered
4064,768,2024-05-13,119.99,Shipped
4065,807,2022-12-31,19.99,Shipped
4066,883,2024-05-27,335.93,Delivered
4067,114,2024-04-06,155.96,Shipped
4068,339,2022-02-20,39.98,Confirmed
4069,498,2022-05-27,97.96,Shipped
4070,482,2023-01-17,169.98,Shipped
4071,984,2023-10-10,229.97,Processed
4072,386,2022-11-30,29.99,Confirmed
4073,560,2023-06-27,238.94,Confirmed
4074,733,2024-05-27,297.95,Delivered
4075,225,2023-03-15,24.99,Confirmed
4076,459,2019-05-06,59.98,Shipped
4077,345,2022-04-11,169.96,Confirmed
4078,800,2020-11-23,99.98,Delivered
4079,558,2022-12-07,159.94,Processed
4080,951,2023-07-21,119.97,Confirmed
4081,812,2022-12-28,24.99,Shipped
4082,950,2022-03-01,229.96,Confirmed
4083,66,2022-05-05,159.98,Delivered
4084,504,2022-03-08,19.99,Confirmed
4085,304,2023-01-07,99.97,Delivered
4086,968,2023-09-07,69.99,Shipped
4087,682,2020-06-06,404.89,Shipped
4088,225,2021-04-01,49.98,Confirmed
4089,492,2021-02-26,151.96,Confirmed
4090,680,2022-03-14,49.99,Confirmed
4091,659,2022-06-17,19.99,Delivered
4092,152,2023-03-20,24.99,Shipped
4093,418,2022-10-19,39.98,Shipped
4094,754,2024-03-10,179.98,Confirmed
4095,892,2022-03-29,49.99,Shipped
4096,635,2024-05-18,24.99,Delivered
4097,428,2023-05-03,25.98,Confirmed
4098,631,2023-03-31,81.97,Confirmed
4099,929,2024-04-17,49.99,Processed
4100,422,2023-11-27,109.97,Confirmed
4101,494,2023-09-09,24.99,Shipped
4102,99,2023-12-22,179.95,Delivered
4103,464,2022-12-21,229.96,Shipped
4104,632,2024-05-14,139.96,Confirmed
4105,798,2023-11-23,119.98,Confirmed
4106,301,2020-07-11,129.99,Processed
4107,257,2023-12-26,189.94,Delivered
4108,924,2022-06-02,119.99,Shipped
4109,726,2019-11-02,37.98,Processed
4110,525,2023-12-14,269.97,Confirmed
4111,388,2024-04-23,254.94,Delivered
4112,900,2020-10-28,129.97,Confirmed
4113,304,2023-04-24,129.98,Delivered
4114,13,2023-08-13,59.97,Shipped
4115,113,2023-05-12,59.99,Delivered
4116,233,2020-01-21,179.96,Delivered
4117,93,2018-08-05,99.97,Delivered
4118,256,2023-12-11,139.96,Confirmed
4119,833,2020-10-30,99.98,Confirmed
4120,527,2023-06-15,138.97,Processed
4121,989,2020-06-26,99.98,Shipped
4122,804,2021-01-04,79.98,Confirmed
4123,85,2023-12-05,209.97,Confirmed
4124,524,2023-06-01,69.99,Delivered
4125,570,2023-05-19,158.97,Processed
4126,576,2021-12-19,19.99,Shipped
4127,380,2023-08-21,169.97,Confirmed
4128,658,2023-07-22,69.98,Confirmed
4129,910,2024-05-04,129.97,Delivered
4130,1000,2023-03-02,39.98,Confirmed
4131,107,2021-02-21,325.92,Confirmed
4132,931,2024-04-11,79.98,Confirmed
4133,105,2024-05-05,69.98,Processed
