order_line_id,order_id,product_id,clothing_size,shoe_size,quantity,unit_price,line_total
6382,3456,3,S,,1,129.99,129.99
6383,3456,29,,,2,24.99,49.98
6384,3456,24,,,2,12.99,25.98
6385,3457,30,,,1,24.99,24.99
6386,3458,23,,8,1,64.99,64.99
6387,3458,8,M,,2,39.99,79.98
6388,3459,31,,,1,69.99,69.99
6389,3459,20,,10,1,19.99,19.99
6390,3460,1,M,,1,59.99,59.99
6391,3460,20,,7,1,19.99,19.99
6392,3461,25,,,2,19.99,39.98
6393,3462,5,M,,2,99.99,199.98
6394,3462,4,M,,2,49.99,99.98
6395,3462,24,,,2,12.99,25.98
6396,3462,20,,10,1,19.99,19.99
6397,3463,32,,,2,49.99,99.98
6398,3463,31,,,1,69.99,69.99
6399,3464,9,L,,2,59.99,119.98
6400,3465,21,,6,1,29.99,29.99
6401,3465,33,,,1,24.99,24.99
6402,3465,33,,,2,24.99,49.98
6403,3465,34,,,2,19.99,39.98
6404,3466,23,,9,1,64.99,64.99
6405,3466,20,,7,1,19.99,19.99
6406,3466,15,,6,1,69.99,69.99
6407,3467,4,XL,,1,49.99,49.99
6408,3468,10,S,,2,29.99,59.98
6409,3468,5,L,,1,99.99,99.99
6410,3469,21,,8,1,29.99,29.99
6411,3470,10,XL,,2,29.99,59.98
6412,3470,28,,,2,18.99,37.98
6413,3471,25,,,2,19.99,39.98
6414,3472,26,,,2,15.99,31.98
6415,3473,11,XL,,1,49.99,49.99
6416,3474,31,,,1,69.99,69.99
6417,3475,20,,9,1,19.99,19.99
6418,3476,26,,,1,15.99,15.99
6419,3476,35,,,1,29.99,29.99
6420,3477,19,,9,1,49.99,49.99
6421,3477,25,,,2,19.99,39.98
6422,3477,33,,,1,24.99,24.99
6423,3477,35,,,2,29.99,59.98
6424,3478,2,L,,1,99.99,99.99
6425,3479,10,S,,1,29.99,29.99
6426,3479,20,,11,1,19.99,19.99
6427,3480,24,,,1,12.99,12.99
6428,3480,15,,7,1,69.99,69.99
6429,3480,35,,,2,29.99,59.98
6430,3481,25,,,1,19.99,19.99
6431,3481,31,,,1,69.99,69.99
6432,3482,34,,,1,19.99,19.99
6433,3482,28,,,1,18.99,18.99
6434,3482,34,,,1,19.99,19.99
6435,3483,20,,8,1,19.99,19.99
6436,3484,25,,,2,19.99,39.98
6437,3484,18,,5,1,129.99,129.99
6438,3484,21,,6,1,29.99,29.99
6439,3484,20,,11,1,19.99,19.99
6440,3484,11,XS,,1,49.99,49.99
6441,3485,25,,,1,19.99,19.99
6442,3486,18,,11,1,129.99,129.99
6443,3486,20,,11,1,19.99,19.99
6444,3487,31,,,1,69.99,69.99
6445,3488,25,,,2,19.99,39.98
6446,3488,16,,11,1,99.99,99.99
6447,3488,22,,6,1,49.99,49.99
6448,3489,17,,6,1,99.99,99.99
6449,3489,35,,,1,29.99,29.99
6450,3490,22,,10,1,49.99,49.99
6451,3491,21,,5,1,29.99,29.99
6452,3491,22,,5,1,49.99,49.99
6453,3491,2,M,,1,99.99,99.99
6454,3492,15,,11,1,69.99,69.99
6455,3493,22,,5,1,49.99,49.99
6456,3493,11,L,,1,49.99,49.99
6457,3494,7,XS,,1,29.99,29.99
6458,3495,14,,10,1,49.99,49.99
6459,3495,18,,9,1,129.99,129.99
6460,3496,26,,,2,15.99,31.98
6461,3496,8,M,,1,39.99,39.99
6462,3497,15,,9,1,69.99,69.99
6463,3497,31,,,1,69.99,69.99
6464,3498,10,XS,,1,29.99,29.99
6465,3498,28,,,1,18.99,18.99
6466,3498,10,S,,2,29.99,59.98
6467,3498,20,,6,1,19.99,19.99
6468,3498,34,,,1,19.99,19.99
6469,3499,19,,11,1,49.99,49.99
6470,3499,30,,,2,24.99,49.98
6471,3500,1,XL,,1,59.99,59.99
6472,3500,9,XS,,1,59.99,59.99
6473,3500,8,L,,2,39.99,79.98
6474,3501,20,,6,1,19.99,19.99
6475,3502,3,M,,1,129.99,129.99
6476,3503,26,,,2,15.99,31.98
6477,3504,20,,9,1,19.99,19.99
6478,3505,24,,,1,12.99,12.99
6479,3506,25,,,1,19.99,19.99
6480,3506,21,,8,1,29.99,29.99
6481,3506,19,,8,1,49.99,49.99
6482,3507,8,XS,,1,39.99,39.99
6483,3507,2,L,,1,99.99,99.99
6484,3508,35,,,1,29.99,29.99
6485,3508,6,L,,1,119.99,119.99
6486,3509,7,XS,,2,29.99,59.98
6487,3510,3,L,,1,129.99,129.99
6488,3510,30,,,2,24.99,49.98
6489,3511,29,,,1,24.99,24.99
6490,3512,30,,,1,24.99,24.99
6491,3512,26,,,2,15.99,31.98
6492,3513,15,,7,1,69.99,69.99
6493,3513,16,,8,1,99.99,99.99
6494,3513,8,S,,2,39.99,79.98
6495,3513,27,,,1,19.99,19.99
6496,3513,32,,,1,49.99,49.99
6497,3513,23,,6,1,64.99,64.99
6498,3514,24,,,1,12.99,12.99
6499,3515,34,,,1,19.99,19.99
6500,3516,7,XS,,1,29.99,29.99
6501,3517,5,S,,1,99.99,99.99
6502,3517,11,L,,1,49.99,49.99
6503,3518,11,L,,1,49.99,49.99
6504,3518,31,,,2,69.99,139.98
6505,3518,1,XS,,1,59.99,59.99
6506,3519,3,M,,1,129.99,129.99
6507,3519,28,,,2,18.99,37.98
6508,3519,29,,,1,24.99,24.99
6509,3520,8,S,,2,39.99,79.98
6510,3520,5,L,,2,99.99,199.98
6511,3520,15,,6,1,69.99,69.99
6512,3521,17,,8,1,99.99,99.99
6513,3521,22,,8,1,49.99,49.99
6514,3521,19,,11,1,49.99,49.99
6515,3521,33,,,2,24.99,49.98
6516,3522,15,,7,1,69.99,69.99
6517,3523,21,,5,1,29.99,29.99
6518,3524,11,M,,1,49.99,49.99
6519,3525,35,,,1,29.99,29.99
6520,3525,8,S,,2,39.99,79.98
6521,3525,27,,,1,19.99,19.99
6522,3526,3,M,,1,129.99,129.99
6523,3527,18,,5,1,129.99,129.99
6524,3528,16,,9,1,99.99,99.99
6525,3529,21,,5,1,29.99,29.99
6526,3529,8,S,,2,39.99,79.98
6527,3530,2,L,,1,99.99,99.99
6528,3530,22,,7,1,49.99,49.99
6529,3530,20,,8,1,19.99,19.99
6530,3530,35,,,1,29.99,29.99
6531,3530,5,XS,,1,99.99,99.99
6532,3530,26,,,1,15.99,15.99
6533,3530,22,,5,1,49.99,49.99
6534,3531,30,,,2,24.99,49.98
6535,3531,1,M,,1,59.99,59.99
6536,3531,24,,,1,12.99,12.99
6537,3531,33,,,2,24.99,49.98
6538,3532,5,S,,1,99.99,99.99
6539,3532,25,,,1,19.99,19.99
6540,3532,29,,,1,24.99,24.99
6541,3532,8,L,,1,39.99,39.99
6542,3532,14,,9,1,49.99,49.99
6543,3533,9,S,,1,59.99,59.99
6544,3534,33,,,2,24.99,49.98
6545,3534,14,,7,1,49.99,49.99
6546,3535,23,,8,1,64.99,64.99
6547,3535,15,,5,1,69.99,69.99
6548,3535,10,XS,,1,29.99,29.99
6549,3535,33,,,2,24.99,49.98
6550,3535,4,XL,,1,49.99,49.99
6551,3536,16,,7,1,99.99,99.99
6552,3536,19,,7,1,49.99,49.99
6553,3537,26,,,2,15.99,31.98
6554,3538,17,,6,1,99.99,99.99
6555,3539,25,,,1,19.99,19.99
6556,3540,25,,,1,19.99,19.99
6557,3541,30,,,1,24.99,24.99
6558,3542,15,,11,1,69.99,69.99
6559,3542,34,,,1,19.99,19.99
6560,3542,3,M,,1,129.99,129.99
6561,3542,35,,,1,29.99,29.99
6562,3543,2,M,,1,99.99,99.99
6563,3543,4,XL,,1,49.99,49.99
6564,3544,19,,11,1,49.99,49.99
6565,3544,25,,,1,19.99,19.99
6566,3544,25,,,2,19.99,39.98
6567,3545,24,,,1,12.99,12.99
6568,3545,11,S,,1,49.99,49.99
6569,3546,17,,11,1,99.99,99.99
6570,3546,9,S,,1,59.99,59.99
6571,3546,7,S,,1,29.99,29.99
6572,3546,9,XS,,1,59.99,59.99
6573,3547,19,,9,1,49.99,49.99
6574,3547,32,,,1,49.99,49.99
6575,3548,32,,,1,49.99,49.99
6576,3549,19,,9,1,49.99,49.99
6577,3549,13,,7,1,69.99,69.99
6578,3549,16,,10,1,99.99,99.99
6579,3550,3,XL,,2,129.99,259.98
6580,3551,21,,8,1,29.99,29.99
6581,3551,14,,7,1,49.99,49.99
6582,3551,25,,,2,19.99,39.98
6583,3552,4,XS,,1,49.99,49.99
6584,3553,18,,8,1,129.99,129.99
6585,3554,35,,,1,29.99,29.99
6586,3554,5,XS,,1,99.99,99.99
6587,3555,14,,10,1,49.99,49.99
6588,3555,34,,,2,19.99,39.98
6589,3556,25,,,2,19.99,39.98
6590,3557,28,,,1,18.99,18.99
6591,3557,33,,,2,24.99,49.98
6592,3557,35,,,2,29.99,59.98
6593,3558,22,,9,1,49.99,49.99
6594,3558,10,XS,,1,29.99,29.99
6595,3559,20,,5,1,19.99,19.99
6596,3560,35,,,2,29.99,59.98
6597,3561,21,,6,1,29.99,29.99
6598,3562,17,,11,1,99.99,99.99
6599,3562,20,,5,1,19.99,19.99
6600,3562,35,,,2,29.99,59.98
6601,3563,10,L,,2,29.99,59.98
6602,3564,31,,,1,69.99,69.99
6603,3564,26,,,2,15.99,31.98
6604,3564,19,,8,1,49.99,49.99
6605,3564,22,,8,1,49.99,49.99
6606,3564,11,M,,2,49.99,99.98
6607,3565,25,,,2,19.99,39.98
6608,3566,32,,,1,49.99,49.99
6609,3567,16,,10,1,99.99,99.99
6610,3567,18,,8,1,129.99,129.99
6611,3567,17,,5,1,99.99,99.99
6612,3567,26,,,2,15.99,31.98
6613,3567,16,,9,1,99.99,99.99
6614,3567,21,,9,1,29.99,29.99
6615,3568,3,XS,,1,129.99,129.99
6616,3568,20,,5,1,19.99,19.99
6617,3569,10,XL,,1,29.99,29.99
6618,3570,16,,6,1,99.99,99.99
6619,3571,24,,,1,12.99,12.99
6620,3572,7,L,,2,29.99,59.98
6621,3573,28,,,1,18.99,18.99
6622,3574,15,,5,1,69.99,69.99
6623,3574,21,,5,1,29.99,29.99
6624,3575,20,,5,1,19.99,19.99
6625,3576,28,,,2,18.99,37.98
6626,3577,27,,,1,19.99,19.99
6627,3577,17,,8,1,99.99,99.99
6628,3577,8,XL,,1,39.99,39.99
6629,3577,26,,,1,15.99,15.99
6630,3577,6,L,,2,119.99,239.98
6631,3577,31,,,1,69.99,69.99
6632,3578,24,,,1,12.99,12.99
6633,3579,18,,11,1,129.99,129.99
6634,3579,22,,11,1,49.99,49.99
6635,3580,2,XS,,1,99.99,99.99
6636,3581,20,,8,1,19.99,19.99
6637,3581,6,L,,1,119.99,119.99
6638,3582,13,,7,1,69.99,69.99
6639,3583,31,,,2,69.99,139.98
6640,3584,19,,7,1,49.99,49.99
6641,3585,14,,7,1,49.99,49.99
6642,3586,12,M,,1,149.99,149.99
6643,3587,2,M,,1,99.99,99.99
6644,3588,16,,11,1,99.99,99.99
6645,3588,4,M,,1,49.99,49.99
6646,3588,35,,,1,29.99,29.99
6647,3588,32,,,1,49.99,49.99
6648,3588,28,,,2,18.99,37.98
6649,3588,1,M,,2,59.99,119.98
6650,3588,21,,8,1,29.99,29.99
6651,3588,2,XS,,1,99.99,99.99
6652,3588,29,,,1,24.99,24.99
6653,3589,18,,10,1,129.99,129.99
6654,3590,16,,6,1,99.99,99.99
6655,3590,34,,,1,19.99,19.99
6656,3590,24,,,2,12.99,25.98
6657,3590,35,,,2,29.99,59.98
6658,3590,30,,,1,24.99,24.99
6659,3590,32,,,1,49.99,49.99
6660,3591,4,S,,1,49.99,49.99
6661,3592,26,,,2,15.99,31.98
6662,3592,17,,8,1,99.99,99.99
6663,3592,11,S,,1,49.99,49.99
6664,3593,21,,11,1,29.99,29.99
6665,3594,3,XL,,1,129.99,129.99
6666,3594,19,,6,1,49.99,49.99
6667,3595,22,,8,1,49.99,49.99
6668,3596,10,L,,2,29.99,59.98
6669,3597,1,XS,,2,59.99,119.98
6670,3597,24,,,1,12.99,12.99
6671,3598,6,XL,,2,119.99,239.98
6672,3599,32,,,1,49.99,49.99
6673,3600,14,,7,1,49.99,49.99
6674,3601,21,,10,1,29.99,29.99
6675,3602,6,M,,1,119.99,119.99
6676,3603,25,,,2,19.99,39.98
6677,3604,33,,,2,24.99,49.98
6678,3605,20,,6,1,19.99,19.99
6679,3606,7,L,,2,29.99,59.98
6680,3606,25,,,1,19.99,19.99
6681,3607,13,,9,1,69.99,69.99
6682,3607,31,,,1,69.99,69.99
6683,3607,23,,8,1,64.99,64.99
6684,3608,29,,,1,24.99,24.99
6685,3609,28,,,2,18.99,37.98
6686,3610,22,,8,1,49.99,49.99
6687,3611,15,,11,1,69.99,69.99
6688,3611,21,,6,1,29.99,29.99
6689,3612,10,S,,1,29.99,29.99
6690,3612,33,,,1,24.99,24.99
6691,3613,22,,8,1,49.99,49.99
6692,3613,35,,,2,29.99,59.98
6693,3614,29,,,2,24.99,49.98
6694,3615,11,S,,1,49.99,49.99
6695,3615,7,L,,2,29.99,59.98
6696,3615,29,,,2,24.99,49.98
6697,3615,32,,,2,49.99,99.98
6698,3615,35,,,2,29.99,59.98
6699,3615,35,,,2,29.99,59.98
6700,3616,21,,8,1,29.99,29.99
6701,3617,3,XL,,1,129.99,129.99
6702,3618,8,XS,,2,39.99,79.98
6703,3618,33,,,2,24.99,49.98
6704,3619,34,,,1,19.99,19.99
6705,3619,35,,,1,29.99,29.99
6706,3620,7,M,,1,29.99,29.99
6707,3621,28,,,1,18.99,18.99
6708,3622,29,,,2,24.99,49.98
6709,3623,8,M,,1,39.99,39.99
6710,3623,29,,,2,24.99,49.98
6711,3624,30,,,1,24.99,24.99
6712,3624,28,,,1,18.99,18.99
6713,3625,19,,5,1,49.99,49.99
6714,3626,35,,,1,29.99,29.99
6715,3626,31,,,1,69.99,69.99
6716,3626,24,,,2,12.99,25.98
6717,3626,29,,,2,24.99,49.98
6718,3627,27,,,2,19.99,39.98
6719,3627,21,,5,1,29.99,29.99
6720,3628,16,,10,1,99.99,99.99
6721,3629,4,L,,2,49.99,99.98
6722,3629,1,XL,,1,59.99,59.99
6723,3629,16,,7,1,99.99,99.99
6724,3629,14,,6,1,49.99,49.99
6725,3629,21,,7,1,29.99,29.99
6726,3629,26,,,1,15.99,15.99
6727,3629,23,,10,1,64.99,64.99
6728,3629,22,,8,1,49.99,49.99
6729,3629,8,XL,,1,39.99,39.99
6730,3630,12,M,,1,149.99,149.99
6731,3630,25,,,1,19.99,19.99
6732,3630,29,,,1,24.99,24.99
6733,3630,27,,,2,19.99,39.98
6734,3630,11,XL,,1,49.99,49.99
6735,3631,12,XS,,2,149.99,299.98
6736,3631,21,,5,1,29.99,29.99
6737,3631,8,XS,,1,39.99,39.99
6738,3631,2,L,,1,99.99,99.99
6739,3632,33,,,2,24.99,49.98
6740,3633,22,,10,1,49.99,49.99
6741,3633,22,,8,1,49.99,49.99
6742,3633,22,,9,1,49.99,49.99
6743,3634,16,,8,1,99.99,99.99
6744,3634,35,,,2,29.99,59.98
6745,3634,24,,,1,12.99,12.99
6746,3635,25,,,2,19.99,39.98
6747,3636,11,L,,2,49.99,99.98
6748,3637,27,,,1,19.99,19.99
6749,3638,10,XS,,1,29.99,29.99
6750,3639,24,,,1,12.99,12.99
6751,3639,23,,10,1,64.99,64.99
6752,3639,10,XS,,1,29.99,29.99
6753,3640,16,,9,1,99.99,99.99
6754,3641,11,M,,2,49.99,99.98
6755,3642,23,,11,1,64.99,64.99
6756,3642,15,,8,1,69.99,69.99
6757,3643,11,XL,,1,49.99,49.99
6758,3644,31,,,1,69.99,69.99
6759,3644,4,M,,1,49.99,49.99
6760,3644,9,XL,,1,59.99,59.99
6761,3645,2,XL,,1,99.99,99.99
6762,3645,31,,,1,69.99,69.99
6763,3645,35,,,2,29.99,59.98
6764,3646,30,,,1,24.99,24.99
6765,3647,20,,9,1,19.99,19.99
6766,3648,12,S,,1,149.99,149.99
6767,3648,35,,,2,29.99,59.98
6768,3649,30,,,1,24.99,24.99
6769,3650,9,XL,,1,59.99,59.99
6770,3651,22,,6,1,49.99,49.99
6771,3652,7,XS,,2,29.99,59.98
6772,3653,32,,,1,49.99,49.99
6773,3654,1,S,,1,59.99,59.99
6774,3654,24,,,1,12.99,12.99
6775,3655,15,,7,1,69.99,69.99
6776,3656,23,,6,1,64.99,64.99
6777,3657,34,,,2,19.99,39.98
6778,3658,23,,11,1,64.99,64.99
6779,3658,30,,,2,24.99,49.98
6780,3658,32,,,1,49.99,49.99
6781,3659,17,,11,1,99.99,99.99
6782,3660,25,,,2,19.99,39.98
6783,3661,26,,,1,15.99,15.99
6784,3662,10,XS,,1,29.99,29.99
6785,3662,11,XL,,1,49.99,49.99
6786,3663,31,,,1,69.99,69.99
6787,3664,9,M,,1,59.99,59.99
6788,3665,13,,8,1,69.99,69.99
6789,3665,24,,,2,12.99,25.98
6790,3665,11,S,,1,49.99,49.99
6791,3665,31,,,2,69.99,139.98
6792,3665,33,,,2,24.99,49.98
6793,3665,12,XL,,1,149.99,149.99
6794,3666,22,,9,1,49.99,49.99
6795,3667,35,,,1,29.99,29.99
6796,3668,20,,7,1,19.99,19.99
6797,3669,8,L,,1,39.99,39.99
6798,3670,11,M,,1,49.99,49.99
6799,3671,18,,9,1,129.99,129.99
6800,3671,30,,,1,24.99,24.99
6801,3672,27,,,2,19.99,39.98
6802,3672,22,,8,1,49.99,49.99
6803,3672,26,,,1,15.99,15.99
6804,3673,19,,7,1,49.99,49.99
6805,3673,30,,,2,24.99,49.98
6806,3674,25,,,2,19.99,39.98
6807,3674,21,,8,1,29.99,29.99
6808,3674,33,,,2,24.99,49.98
6809,3674,18,,6,1,129.99,129.99
6810,3674,13,,8,1,69.99,69.99
6811,3675,20,,9,1,19.99,19.99
6812,3675,24,,,1,12.99,12.99
6813,3676,32,,,2,49.99,99.98
6814,3676,7,S,,1,29.99,29.99
6815,3677,7,L,,2,29.99,59.98
6816,3678,11,L,,2,49.99,99.98
6817,3679,19,,8,1,49.99,49.99
6818,3680,15,,7,1,69.99,69.99
6819,3680,34,,,2,19.99,39.98
6820,3680,29,,,2,24.99,49.98
6821,3681,7,XL,,1,29.99,29.99
6822,3682,18,,5,1,129.99,129.99
6823,3683,7,L,,2,29.99,59.98
6824,3684,34,,,1,19.99,19.99
6825,3685,26,,,1,15.99,15.99
6826,3685,8,S,,2,39.99,79.98
6827,3685,35,,,2,29.99,59.98
6828,3685,33,,,1,24.99,24.99
6829,3685,22,,6,1,49.99,49.99
6830,3685,24,,,1,12.99,12.99
6831,3685,11,L,,1,49.99,49.99
6832,3686,20,,9,1,19.99,19.99
6833,3687,20,,9,1,19.99,19.99
6834,3687,26,,,1,15.99,15.99
6835,3687,28,,,2,18.99,37.98
6836,3688,1,M,,1,59.99,59.99
6837,3688,35,,,2,29.99,59.98
6838,3689,20,,5,1,19.99,19.99
6839,3690,21,,11,1,29.99,29.99
6840,3691,31,,,2,69.99,139.98
6841,3691,14,,11,1,49.99,49.99
6842,3692,8,XL,,2,39.99,79.98
6843,3693,30,,,1,24.99,24.99
6844,3693,5,XS,,1,99.99,99.99
6845,3694,4,XL,,1,49.99,49.99
6846,3695,32,,,1,49.99,49.99
6847,3695,12,XL,,2,149.99,299.98
6848,3695,34,,,1,19.99,19.99
6849,3695,25,,,2,19.99,39.98
6850,3696,35,,,1,29.99,29.99
6851,3697,27,,,1,19.99,19.99
6852,3698,24,,,1,12.99,12.99
6853,3698,29,,,2,24.99,49.98
6854,3698,1,XL,,2,59.99,119.98
6855,3699,4,XS,,1,49.99,49.99
6856,3699,10,M,,2,29.99,59.98
6857,3699,5,M,,1,99.99,99.99
6858,3700,9,XS,,1,59.99,59.99
6859,3701,31,,,2,69.99,139.98
6860,3701,28,,,2,18.99,37.98
6861,3702,23,,9,1,64.99,64.99
6862,3702,27,,,1,19.99,19.99
6863,3703,26,,,1,15.99,15.99
6864,3703,21,,10,1,29.99,29.99
6865,3703,16,,5,1,99.99,99.99
6866,3704,20,,8,1,19.99,19.99
6867,3705,30,,,1,24.99,24.99
6868,3706,28,,,1,18.99,18.99
6869,3707,16,,9,1,99.99,99.99
6870,3708,13,,7,1,69.99,69.99
6871,3708,8,XS,,2,39.99,79.98
6872,3709,1,XS,,1,59.99,59.99
6873,3709,18,,8,1,129.99,129.99
6874,3710,14,,9,1,49.99,49.99
6875,3710,5,L,,2,99.99,199.98
6876,3711,1,L,,2,59.99,119.98
6877,3712,9,M,,1,59.99,59.99
6878,3713,13,,8,1,69.99,69.99
6879,3713,14,,10,1,49.99,49.99
6880,3714,4,XL,,1,49.99,49.99
6881,3714,4,XS,,2,49.99,99.98
6882,3715,21,,7,1,29.99,29.99
6883,3715,13,,9,1,69.99,69.99
6884,3716,33,,,1,24.99,24.99
6885,3717,21,,11,1,29.99,29.99
6886,3717,4,S,,1,49.99,49.99
6887,3717,23,,11,1,64.99,64.99
6888,3717,9,S,,1,59.99,59.99
6889,3717,19,,11,1,49.99,49.99
6890,3718,14,,6,1,49.99,49.99
6891,3719,19,,5,1,49.99,49.99
6892,3719,17,,5,1,99.99,99.99
6893,3719,30,,,1,24.99,24.99
6894,3719,34,,,2,19.99,39.98
6895,3720,20,,8,1,19.99,19.99
6896,3721,7,XS,,1,29.99,29.99
6897,3722,4,L,,2,49.99,99.98
6898,3722,29,,,1,24.99,24.99
6899,3723,1,M,,1,59.99,59.99
6900,3723,32,,,2,49.99,99.98
6901,3723,14,,6,1,49.99,49.99
6902,3723,25,,,1,19.99,19.99
6903,3724,34,,,1,19.99,19.99
6904,3724,9,XS,,1,59.99,59.99
6905,3724,23,,9,1,64.99,64.99
6906,3724,23,,7,1,64.99,64.99
6907,3725,17,,6,1,99.99,99.99
6908,3725,24,,,2,12.99,25.98
6909,3725,33,,,2,24.99,49.98
6910,3726,28,,,2,18.99,37.98
6911,3726,26,,,1,15.99,15.99
6912,3727,1,L,,1,59.99,59.99
6913,3727,22,,6,1,49.99,49.99
6914,3727,25,,,1,19.99,19.99
6915,3728,5,S,,2,99.99,199.98
6916,3728,31,,,2,69.99,139.98
6917,3729,24,,,1,12.99,12.99
6918,3730,15,,10,1,69.99,69.99
6919,3730,15,,11,1,69.99,69.99
6920,3730,16,,5,1,99.99,99.99
6921,3731,24,,,2,12.99,25.98
6922,3731,7,XS,,1,29.99,29.99
6923,3732,30,,,2,24.99,49.98
6924,3732,13,,7,1,69.99,69.99
6925,3732,22,,11,1,49.99,49.99
6926,3733,28,,,2,18.99,37.98
6927,3733,33,,,1,24.99,24.99
6928,3733,16,,9,1,99.99,99.99
6929,3733,13,,6,1,69.99,69.99
6930,3733,35,,,2,29.99,59.98
6931,3734,8,XL,,1,39.99,39.99
6932,3734,32,,,2,49.99,99.98
6933,3734,24,,,1,12.99,12.99
6934,3735,22,,6,1,49.99,49.99
6935,3736,27,,,1,19.99,19.99
6936,3736,28,,,2,18.99,37.98
6937,3736,10,XL,,2,29.99,59.98
6938,3736,15,,10,1,69.99,69.99
6939,3736,26,,,2,15.99,31.98
6940,3737,32,,,1,49.99,49.99
6941,3737,3,XL,,2,129.99,259.98
6942,3738,28,,,2,18.99,37.98
6943,3739,23,,7,1,64.99,64.99
6944,3740,10,XL,,1,29.99,29.99
6945,3740,8,XL,,2,39.99,79.98
6946,3741,32,,,2,49.99,99.98
6947,3741,4,S,,1,49.99,49.99
6948,3742,27,,,1,19.99,19.99
6949,3742,25,,,1,19.99,19.99
6950,3742,4,L,,1,49.99,49.99
6951,3743,9,S,,1,59.99,59.99
6952,3744,23,,6,1,64.99,64.99
6953,3745,9,XL,,1,59.99,59.99
6954,3746,25,,,1,19.99,19.99
6955,3747,35,,,2,29.99,59.98
6956,3747,24,,,1,12.99,12.99
6957,3748,11,M,,1,49.99,49.99
6958,3748,9,XS,,2,59.99,119.98
6959,3748,32,,,2,49.99,99.98
6960,3749,1,XS,,1,59.99,59.99
6961,3749,8,S,,2,39.99,79.98
6962,3749,31,,,2,69.99,139.98
6963,3750,8,S,,1,39.99,39.99
6964,3750,7,M,,1,29.99,29.99
6965,3750,33,,,2,24.99,49.98
6966,3751,9,XS,,1,59.99,59.99
6967,3752,24,,,2,12.99,25.98
6968,3753,13,,10,1,69.99,69.99
6969,3753,16,,8,1,99.99,99.99
6970,3754,17,,5,1,99.99,99.99
6971,3755,22,,11,1,49.99,49.99
6972,3756,24,,,1,12.99,12.99
6973,3756,3,XL,,1,129.99,129.99
6974,3757,28,,,1,18.99,18.99
6975,3757,27,,,2,19.99,39.98
6976,3757,21,,5,1,29.99,29.99
6977,3757,34,,,1,19.99,19.99
6978,3758,33,,,2,24.99,49.98
6979,3759,20,,10,1,19.99,19.99
6980,3759,23,,6,1,64.99,64.99
6981,3759,11,S,,1,49.99,49.99
6982,3759,26,,,1,15.99,15.99
6983,3759,1,M,,2,59.99,119.98
6984,3759,18,,6,1,129.99,129.99
6985,3760,4,S,,1,49.99,49.99
6986,3760,21,,10,1,29.99,29.99
6987,3761,28,,,2,18.99,37.98
6988,3761,19,,5,1,49.99,49.99
6989,3761,35,,,1,29.99,29.99
6990,3762,10,XL,,2,29.99,59.98
6991,3762,13,,6,1,69.99,69.99
6992,3763,9,L,,1,59.99,59.99
6993,3764,26,,,1,15.99,15.99
6994,3764,24,,,2,12.99,25.98
6995,3764,32,,,2,49.99,99.98
6996,3764,35,,,2,29.99,59.98
6997,3765,6,XL,,1,119.99,119.99
6998,3766,10,XL,,2,29.99,59.98
6999,3767,21,,11,1,29.99,29.99
7000,3768,26,,,2,15.99,31.98
7001,3769,21,,6,1,29.99,29.99
7002,3769,2,XL,,1,99.99,99.99
7003,3769,25,,,2,19.99,39.98
7004,3769,26,,,1,15.99,15.99
7005,3770,24,,,1,12.99,12.99
7006,3770,8,XS,,1,39.99,39.99
7007,3770,5,S,,1,99.99,99.99
7008,3771,14,,7,1,49.99,49.99
7009,3772,21,,8,1,29.99,29.99
7010,3773,24,,,2,12.99,25.98
7011,3774,20,,11,1,19.99,19.99
7012,3775,24,,,2,12.99,25.98
7013,3775,19,,9,1,49.99,49.99
7014,3775,24,,,1,12.99,12.99
7015,3776,4,XS,,1,49.99,49.99
7016,3777,8,XS,,1,39.99,39.99
7017,3777,34,,,1,19.99,19.99
7018,3777,6,L,,1,119.99,119.99
7019,3778,11,XL,,1,49.99,49.99
7020,3779,6,XL,,1,119.99,119.99
7021,3780,10,M,,2,29.99,59.98
7022,3780,31,,,1,69.99,69.99
7023,3780,18,,7,1,129.99,129.99
7024,3781,12,M,,1,149.99,149.99
7025,3782,14,,9,1,49.99,49.99
7026,3782,24,,,2,12.99,25.98
7027,3783,20,,5,1,19.99,19.99
7028,3784,31,,,1,69.99,69.99
7029,3784,10,XL,,2,29.99,59.98
7030,3785,32,,,1,49.99,49.99
7031,3786,21,,11,1,29.99,29.99
7032,3787,19,,6,1,49.99,49.99
7033,3788,26,,,1,15.99,15.99
7034,3788,20,,5,1,19.99,19.99
7035,3788,30,,,2,24.99,49.98
7036,3789,32,,,2,49.99,99.98
7037,3789,2,XL,,1,99.99,99.99
7038,3790,34,,,2,19.99,39.98
7039,3791,28,,,1,18.99,18.99
7040,3792,20,,7,1,19.99,19.99
7041,3792,7,L,,1,29.99,29.99
7042,3792,6,S,,1,119.99,119.99
7043,3792,21,,9,1,29.99,29.99
7044,3793,10,S,,1,29.99,29.99
7045,3794,27,,,2,19.99,39.98
7046,3795,30,,,2,24.99,49.98
7047,3796,13,,5,1,69.99,69.99
7048,3796,29,,,1,24.99,24.99
7049,3797,33,,,2,24.99,49.98
7050,3797,21,,8,1,29.99,29.99
7051,3797,23,,7,1,64.99,64.99
7052,3797,8,XS,,1,39.99,39.99
7053,3798,16,,5,1,99.99,99.99
7054,3798,14,,11,1,49.99,49.99
